Date,M&M_close,M& M_vol,M& M_returns,Maruti_close,Maruti_vol,Maruti_returns,TATA_close,TATA_vol,TATA_returns
5/26/2020,429.149994,5895376,-2.799988,5246.149902,1508751,-111.850097,83.099998,38014864,-0.299995
5/27/2020,432.5,7591278,-3.350006,5244.399902,1534655,1.75,84.550003,57947903,-1.450005
5/28/2020,440.399994,7449375,-7.899994,5468.350098,2325084,-223.950196,87,96179680,-2.449997
5/29/2020,436.350006,9539035,4.049988,5610.799805,3386733,-142.449707,87,80813537,0
6/1/2020,461.100006,9668047,-24.75,5793.600098,2340994,-182.800293,89.550003,71070852,-2.550003
6/2/2020,462.850006,8520940,-1.75,5690.100098,2110719,103.5,96.5,125407771,-6.949997
6/3/2020,485.100006,9873294,-22.25,5624,1652859,66.100098,98.75,90598067,-2.25
6/4/2020,478.450012,5829493,6.649994,5690.200195,1642049,-66.200195,98.5,72078707,0.25
6/5/2020,484.200012,6265829,-5.75,5746.200195,1236658,-56,110.75,187209208,-12.25
6/8/2020,470.850006,5955200,13.350006,5734.799805,1176769,11.40039,115.449997,136943010,-4.699997
6/9/2020,478.75,7656301,-7.899994,5662.299805,1336806,72.5,111.449997,79473751,4
6/10/2020,472.049988,4849036,6.700012,5675.600098,1432292,-13.300293,111.400002,84038431,0.049995
6/11/2020,474.549988,4331683,-2.5,5426.149902,1766481,249.450196,106.150002,55485897,5.25
6/12/2020,508.450012,18368009,-33.900024,5561.75,2064628,-135.600098,105.300003,92989560,0.849999
6/15/2020,508.149994,17605860,0.300018,5475.75,1530562,86,100.5,69318356,4.800003
6/16/2020,506.75,6712936,1.399994,5502.200195,1184933,-26.450195,94.75,215476711,5.75
6/17/2020,497.600006,9273745,9.149994,5726.200195,3454833,-224,95.400002,110830038,-0.650002
6/18/2020,506.600006,7114752,-9,5714.399902,1580214,11.800293,96.349998,58964344,-0.949996
6/19/2020,500.049988,9811021,6.550018,5897.350098,1854589,-182.950196,102.5,135462757,-6.150002
6/22/2020,498.75,5149581,1.299988,5896,1497563,1.350098,102.650002,68545834,-0.150002
6/23/2020,516.400024,9132472,-17.650024,5886.5,1398070,9.5,104.400002,68638552,-1.75
6/24/2020,515.349976,7568963,1.050048,5755.350098,1268449,131.149902,104.800003,125457492,-0.400001
6/25/2020,507.25,5248401,8.099976,5762.299805,1266203,-6.949707,103.800003,63198285,1
6/26/2020,501.399994,4079405,5.850006,5754.899902,1063057,7.399903,101.400002,56327855,2.400001
6/29/2020,507.450012,4459947,-6.050018,5678.700195,1102655,76.199707,99.449997,43274006,1.950005
6/30/2020,510.700012,5487685,-3.25,5838.299805,2015814,-159.59961,98.25,50764363,1.199997
7/1/2020,498.950012,8990865,11.75,5803.100098,1284965,35.199707,100.75,50857376,-2.5
7/2/2020,529.700012,16513522,-30.75,5948.450195,1470941,-145.350097,101.550003,48083736,-0.800003
7/3/2020,530.5,7982179,-0.799988,5932.100098,1059779,16.350097,103.449997,87310642,-1.899994
7/6/2020,570.549988,16728066,-40.049988,6123.600098,1385081,-191.5,109,91970198,-5.550003
7/7/2020,560,9208254,10.549988,6226.75,1799721,-103.149902,109.050003,85835716,-0.050003
7/8/2020,551.25,5172833,8.75,6044.399902,1204072,182.350098,105.349998,55887256,3.700005
7/9/2020,560.299988,4123902,-9.049988,6002.350098,1043427,42.049804,106.949997,54492650,-1.599999
7/10/2020,554.849976,5752443,5.450012,5955.649902,1168821,46.700196,107.599998,64694173,-0.650001
7/13/2020,555.849976,3165043,-1,5988.850098,1035069,-33.200196,108,81893001,-0.400002
7/14/2020,545.200012,3097258,10.649964,5771.75,1602929,217.100098,105.150002,46924623,2.849998
7/15/2020,550.150024,5671780,-4.950012,5801.299805,1246705,-29.549805,103.199997,49687046,1.950005
7/16/2020,570.900024,11751032,-20.75,5875.350098,1018658,-74.050293,102.949997,44333785,0.25
7/17/2020,588.799988,9124092,-17.899964,5919.5,810152,-44.149902,106.400002,42080157,-3.450005
7/20/2020,594,5771917,-5.200012,5867.5,912610,52,105.050003,39786731,1.349999
7/21/2020,588.299988,3850519,5.700012,6130.850098,1854694,-263.350098,108.449997,66008143,-3.399994
7/22/2020,592,11559026,-3.700012,6003.399902,1140092,127.450196,105.150002,50735592,3.299995
7/23/2020,603.349976,7605913,-11.349976,6065.950195,701651,-62.550293,106.050003,30722413,-0.900001
7/24/2020,598.700012,3531702,4.649964,6000.700195,793324,65.25,103.75,39363520,2.300003
7/27/2020,594.400024,3345182,4.299988,6043.299805,902597,-42.59961,101.699997,29644533,2.050003
7/28/2020,620.349976,10289416,-25.949952,6282.799805,1774828,-239.5,106.449997,64271161,-4.75
7/29/2020,604.849976,5182915,15.5,6185.149902,2057197,97.649903,105.75,44561639,0.699997
7/30/2020,598.349976,4958267,6.5,6265.399902,2217867,-80.25,103.650002,33378340,2.099998
7/31/2020,606.450012,3962668,-8.100036,6262.75,1613555,2.649902,104.650002,33809018,-1
8/3/2020,597.150024,5002825,9.299988,6165.200195,1836582,97.549805,113.050003,194765344,-8.400001
8/4/2020,602.599976,4889709,-5.449952,6358.950195,1223516,-193.75,111.449997,95906477,1.600006
8/5/2020,614.25,3834812,-11.650024,6526.25,2278663,-167.299805,115.400002,99371050,-3.950005
8/6/2020,609.650024,3857553,4.599976,6555.75,1233252,-29.5,116.800003,60092530,-1.400001
8/7/2020,600.450012,7679198,9.200012,6679,1567980,-123.25,119.099998,56489390,-2.299995
8/10/2020,628.900024,12341769,-28.450012,6608.899902,1601750,70.100098,123.849998,71093810,-4.75
8/11/2020,629.549988,5128836,-0.649964,6649.200195,880808,-40.300293,122.300003,50224665,1.549995
8/12/2020,634.950012,8891590,-5.400024,6730.299805,1114981,-81.09961,125.349998,50713617,-3.049995
8/13/2020,631.450012,5773589,3.5,6731.649902,1087096,-1.350097,131.149994,95489249,-5.799996
8/14/2020,614.450012,3622823,17,6588.200195,905793,143.449707,124.599998,75032834,6.549996
8/17/2020,623.599976,5687622,-9.149964,6768.399902,1028536,-180.199707,123.550003,61154250,1.049995
8/18/2020,622.650024,3989439,0.949952,6893.100098,1322527,-124.700196,125.599998,62153763,-2.049995
8/19/2020,623.900024,2762486,-1.25,6990.299805,1326450,-97.199707,125.150002,45128613,0.449996
8/20/2020,612.049988,3165784,11.850036,6974.700195,958157,15.59961,121.699997,43530882,3.450005
8/21/2020,609.799988,4191258,2.25,6973,971836,1.700195,120.900002,48650204,0.799995
8/24/2020,601.950012,3707968,7.849976,7082.5,961177,-109.5,121.199997,31294253,-0.299995
8/25/2020,609.349976,4248590,-7.399964,7109.950195,1047620,-27.450195,127.099998,90263366,-5.900001
8/26/2020,613.349976,5814785,-4,7008.649902,992395,101.300293,137.899994,197510376,-10.799996
8/27/2020,636.75,7637436,-23.400024,7098,1158891,-89.350098,144.25,181380747,-6.350006
8/28/2020,631.400024,7809917,5.349976,7104.100098,1019984,-6.100098,142.800003,95194825,1.449997
8/31/2020,606.900024,5012805,24.5,6839.950195,1580774,264.149903,143.199997,160564488,-0.399994
9/1/2020,607.549988,5572232,-0.649964,6905.649902,1117127,-65.699707,143.800003,58811543,-0.600006
9/2/2020,642.75,7887097,-35.200012,6920.75,776392,-15.100098,150.300003,74947929,-6.5
9/3/2020,644.650024,9194655,-1.900024,7072.600098,947751,-151.850098,151.850006,110156350,-1.550003
9/4/2020,632,5889085,12.650024,7190.100098,2185292,-117.5,147.800003,95560889,4.050003
9/7/2020,610.450012,9387992,21.549988,7209.149902,1348919,-19.049804,149.399994,82617101,-1.599991
9/8/2020,608.599976,6825892,1.850036,7224,1145062,-14.850098,142.300003,76286731,7.099991
9/9/2020,613.900024,6589023,-5.300048,7215.25,1273303,8.75,140.100006,105355010,2.199997
9/10/2020,615.450012,4699612,-1.549988,7231.649902,978701,-16.399902,143.300003,79606504,-3.199997
9/11/2020,614.25,2837723,1.200012,7193.600098,1383019,38.049804,144.300003,65135339,-1
9/14/2020,615.299988,4918699,-1.049988,7128.850098,1003491,64.75,148.550003,84505930,-4.25
9/15/2020,613.450012,3805649,1.849976,7052.799805,894418,76.050293,148.399994,42886817,0.150009
9/16/2020,639.450012,18993356,-26,7057.950195,920570,-5.15039,151.449997,85056501,-3.050003
9/17/2020,636.799988,6363964,2.650024,7085.850098,1133411,-27.899903,147.649994,48119360,3.800003
9/18/2020,654.150024,13518207,-17.350036,6964.75,1143550,121.100098,147.899994,46270863,-0.25
9/21/2020,622.450012,9301954,31.700012,6626.950195,1290480,337.799805,137.449997,64734493,10.449997
9/22/2020,615.799988,5369370,6.650024,6440.549805,2665724,186.40039,133.100006,87298020,4.349991
9/23/2020,612.599976,4116481,3.200012,6501.299805,1456226,-60.75,131.399994,74981613,1.700012
9/24/2020,575.099976,8991885,37.5,6297.700195,1237674,203.59961,122.800003,62420957,8.599991
9/25/2020,592.299988,5415792,-17.200012,6497.700195,1316468,-200,127.25,65040759,-4.449997
9/28/2020,615.25,5494528,-22.950012,6703,1099583,-205.299805,132.850006,61830817,-5.600006
9/29/2020,613.200012,5747565,2.049988,6742.75,1199391,-39.75,131.699997,63366932,1.150009
9/30/2020,607.900024,4990827,5.299988,6743.450195,812841,-0.700195,133.300003,48859088,-1.600006
10/1/2020,610.150024,3842191,-2.25,6796.299805,1255993,-52.84961,133.5,40491744,-0.199997
10/5/2020,607,5977261,3.150024,6818.850098,833476,-22.550293,133.899994,55268322,-0.399994
10/6/2020,627.400024,9071955,-20.400024,6892.399902,756192,-73.549804,144.75,161987221,-10.850006
10/7/2020,631.599976,6086867,-4.199952,7046.899902,1101957,-154.5,141,68273641,3.75
10/8/2020,634.150024,4683786,-2.550048,7079.850098,851205,-32.950196,140.949997,40900948,0.050003
10/9/2020,633.200012,4972397,0.950012,7062.399902,839682,17.450196,138.449997,37097190,2.5
10/12/2020,634.400024,3247640,-1.200012,7136.649902,799712,-74.25,135.899994,39279109,2.550003
10/13/2020,627.900024,3769222,6.5,7032.899902,819414,103.75,134.100006,38973506,1.799988
10/14/2020,623.849976,2776984,4.050048,7002.350098,779630,30.549804,130.699997,45791440,3.400009
10/15/2020,617.299988,3794955,6.549988,6892.600098,681316,109.75,126.949997,64002864,3.75
10/16/2020,606.650024,4274910,10.649964,6894.899902,657914,-2.299804,127.75,62553775,-0.800003
10/19/2020,597.450012,3646287,9.200012,6851.950195,548457,42.949707,128.25,33157664,-0.5
10/20/2020,602.25,4377671,-4.799988,6844.600098,659864,7.350097,129.649994,27465829,-1.399994
10/21/2020,600.849976,3684706,1.400024,6861.850098,911967,-17.25,130.25,39252663,-0.600006
10/22/2020,604.349976,3818694,-3.5,6811.549805,584523,50.300293,133.5,48808592,-3.25
10/23/2020,625.150024,6421723,-20.800048,7103.25,1758998,-291.700195,137,68711352,-3.5
10/26/2020,597.150024,4800537,28,7054.799805,1559351,48.450195,133.699997,88531579,3.300003
10/27/2020,597.150024,5712121,0,7158.399902,1461819,-103.600097,135.649994,56856159,-1.949997
10/28/2020,604.150024,6811118,-7,7186.049805,1645177,-27.649903,134.800003,152359338,0.849991
10/29/2020,591.950012,3680773,12.200012,7117.700195,1434852,68.34961,131.899994,66632704,2.900009
10/30/2020,594,4209087,-2.049988,6965.149902,1360249,152.550293,132.649994,51128530,-0.75
11/2/2020,596.049988,4085120,-2.049988,6868.350098,1059351,96.799804,132.850006,40388690,-0.200012
11/3/2020,595.799988,3669816,0.25,6913.350098,926491,-45,134.100006,52071476,-1.25
11/4/2020,596.799988,2475177,-1,6954.049805,901404,-40.699707,135.899994,44675934,-1.799988
11/5/2020,602.099976,3794240,-5.299988,7092.799805,843221,-138.75,137.649994,38928602,-1.75
11/6/2020,613.599976,5908936,-11.5,6907.600098,1378439,185.199707,139,67966815,-1.350006
11/9/2020,616.349976,3819808,-2.75,6872.149902,1479540,35.450196,141,40277460,-2
11/10/2020,619.950012,7876161,-3.600036,6793.450195,1695413,78.699707,146,68794369,-5
11/11/2020,633.200012,7561527,-13.25,6857.350098,1481918,-63.899903,150.949997,78583629,-4.949997
11/12/2020,632.700012,6913788,0.5,6836.850098,1418041,20.5,151.199997,56145517,-0.25
11/13/2020,629.849976,4107823,2.850036,6809.25,970632,27.600098,146.350006,32566537,4.849991
11/14/2020,631.349976,295788,-1.5,6852.25,128193,-43,148.850006,11749453,-2.5
11/17/2020,637.25,6173551,-5.900024,6981.450195,1243068,-129.200195,158,82644841,-9.149994
11/18/2020,705.75,32986476,-68.5,7054.299805,1400300,-72.84961,173.5,171801183,-15.5
11/19/2020,703.900024,15336768,1.849976,6963.299805,1305695,91,167.949997,109449407,5.550003
11/20/2020,715.599976,6730897,-11.699952,6965.850098,923474,-2.550293,169.100006,66935703,-1.150009
11/23/2020,705.450012,4484068,10.149964,6987.75,735755,-21.899902,170.699997,54566251,-1.599991
11/24/2020,729.349976,16121626,-23.899964,7158.399902,1910670,-170.649902,172.050003,47695247,-1.350006
11/25/2020,719.950012,5423034,9.399964,7055.700195,947742,102.699707,171.449997,54366608,0.600006
11/26/2020,728.5,6798860,-8.549988,6994.25,1068945,61.450195,173.75,39094724,-2.300003
11/27/2020,722,11302666,6.5,7035.799805,2123905,-41.549805,180.350006,125926062,-6.600006
12/1/2020,734.549988,5710611,-12.549988,7101.700195,1076695,-65.90039,179.75,48881250,0.600006
12/2/2020,753.599976,6337698,-19.049988,7206.5,1106734,-104.799805,183.600006,88107889,-3.850006
12/3/2020,745.849976,2957787,7.75,7739.100098,3846792,-532.600098,184.850006,33332481,-1.25
12/4/2020,750.549988,5356456,-4.700012,7803.149902,2393536,-64.049804,184.149994,47995639,0.700012
12/7/2020,752.299988,3525945,-1.75,7743.399902,1037296,59.75,183.550003,29802472,0.599991
12/8/2020,754,4333519,-1.700012,7762.700195,1885285,-19.300293,181.800003,42143391,1.75
12/9/2020,755,3213975,-1,7709.25,822760,53.450195,182.699997,40300535,-0.899994
12/10/2020,736.150024,3814006,18.849976,7736,1186739,-26.75,177.600006,38368777,5.099991
12/11/2020,727.549988,4197494,8.600036,7733.549805,706875,2.450195,178.850006,43065542,-1.25
12/14/2020,711.700012,4183639,15.849976,7696.799805,1038032,36.75,177.649994,33186273,1.200012
12/15/2020,717.950012,5495877,-6.25,7765.25,891801,-68.450195,178.899994,41190341,-1.25
12/16/2020,731.950012,11262389,-14,7796.350098,963504,-31.100098,182.550003,51259394,-3.650009
12/17/2020,730.650024,3630553,1.299988,7694,734075,102.350098,181.699997,34101954,0.850006
12/18/2020,733.599976,6671658,-2.949952,7559.75,1078328,134.25,180.550003,46065197,1.149994
12/21/2020,685.950012,9130116,47.649964,7376.100098,970306,183.649902,164.550003,75582907,16
12/22/2020,695.049988,7305751,-9.099976,7395.399902,1138240,-19.299804,164.949997,110009846,-0.399994
12/23/2020,711.5,4383472,-16.450012,7449.950195,951805,-54.550293,169.199997,56930071,-4.25
12/24/2020,710.900024,3373695,0.599976,7446.049805,589281,3.90039,175.949997,73831319,-6.75
12/28/2020,710.950012,2484872,-0.049988,7483,521320,-36.950195,186.350006,98012135,-10.400009
12/29/2020,707.049988,2808820,3.900024,7452.350098,538719,30.649902,183.449997,71318085,2.900009
12/30/2020,720.700012,3219036,-13.650024,7612.899902,1029800,-160.549804,184.149994,38576159,-0.699997
12/31/2020,720.599976,3723205,0.100036,7649.600098,908515,-36.700196,183.850006,48978310,0.299988
1/1/2021,732.450012,9543128,-11.850036,7691.299805,767574,-41.699707,186.5,27334421,-2.649994
1/4/2021,749.099976,4547027,-16.649964,7702.299805,598645,-11,191.300003,63980597,-4.800003
1/5/2021,740.099976,3551554,9,7655.450195,562668,46.84961,193.199997,75752593,-1.899994
1/6/2021,736.099976,3601608,4,7628.600098,840678,26.850097,195.399994,75621947,-2.199997
1/7/2021,744.400024,4063641,-8.300048,7566.049805,642968,62.550293,196.75,66024848,-1.350006
1/8/2021,770.5,5998381,-26.099976,8014.899902,2557157,-448.850097,198.149994,53991568,-1.399994
1/11/2021,789.099976,6643610,-18.599976,8232.75,2182019,-217.850098,220.649994,182483100,-22.5
1/12/2021,779.849976,5532160,9.25,8188.049805,1514072,44.700195,237.800003,390577839,-17.150009
1/13/2021,828.349976,19610461,-48.5,8139.850098,877225,48.199707,242.600006,164649387,-4.800003
1/14/2021,829.900024,8576718,-1.550048,8149.450195,718274,-9.600097,245.100006,86819519,-2.5
1/15/2021,819.650024,4996951,10.25,8024.75,751177,124.700195,260.299988,250038029,-15.199982
1/18/2021,809,3955069,10.650024,7830.649902,771183,194.100098,245.949997,173383224,14.349991
1/19/2021,808.049988,3991167,0.950012,7922.600098,779892,-91.950196,258.649994,136861059,-12.699997
1/20/2021,824.5,4502291,-16.450012,8144.950195,999226,-222.350097,274.899994,205145151,-16.25
1/21/2021,808.25,4455107,16.25,8076.75,769494,68.200195,290.600006,283614463,-15.700012
1/22/2021,798.400024,5588252,9.849976,8048.850098,1172914,27.899902,289.350006,316008609,1.25
1/25/2021,794.549988,3353172,3.850036,7981.5,753043,67.350098,279.149994,164346913,10.200012
1/27/2021,769.950012,6585102,24.599976,7870.899902,1080785,110.600098,267.5,126586833,11.649994
1/28/2021,765,4622634,4.950012,7588.5,2085637,282.399902,266.799988,129156876,0.700012
1/29/2021,749.599976,8761073,15.400024,7206.649902,3069968,381.850098,262.700012,138442348,4.099976
2/1/2021,795.150024,6592083,-45.550048,7399.799805,1611478,-193.149903,279.600006,165655500,-16.899994
2/2/2021,816.849976,5334431,-21.699952,7654.700195,1700845,-254.90039,322,251965965,-42.399994
2/3/2021,833.200012,8802838,-16.350036,7589.200195,1491567,65.5,331,224190114,-9
2/4/2021,866.5,14706560,-33.299988,7640,1198036,-50.799805,326.149994,121033002,4.850006
2/5/2021,865.5,15668083,1,7494.149902,1128089,145.850098,315.899994,103512235,10.25
2/8/2021,928.400024,21179625,-62.900024,7574.600098,912372,-80.450196,335.950012,102123614,-20.050018
2/9/2021,895,9210613,33.400024,7627.049805,925127,-52.449707,325.049988,105981081,10.900024
2/10/2021,914.150024,6465767,-19.150024,7621.700195,1015600,5.34961,328.899994,93466949,-3.850006
2/11/2021,914.200012,3640848,-0.049988,7667.350098,818869,-45.649903,325,55257166,3.899994
2/12/2021,908.549988,2484145,5.650024,7568.5,756833,98.850098,325.399994,64093642,-0.399994
2/15/2021,911.849976,4178613,-3.299988,7596.649902,470093,-28.149902,333.350006,78680452,-7.950012
2/16/2021,912.200012,4223635,-0.350036,7697.049805,1321126,-100.399903,329.200012,65943843,4.149994
2/17/2021,914.950012,3903522,-2.75,7503.200195,1023548,193.84961,330.149994,52150941,-0.949982
2/18/2021,894.450012,4616205,20.5,7497.549805,821462,5.65039,323.850006,49204247,6.299988
2/19/2021,879.25,5171996,15.200012,7323,1013887,174.549805,311.850006,80274683,12
2/22/2021,837.099976,5960870,42.150024,7086.450195,1502068,236.549805,304.5,57723298,7.350006
2/23/2021,840.950012,7348084,-3.850036,6970.5,1589884,115.950195,324,133310157,-19.5
2/24/2021,849.599976,3184114,-8.649964,6952.950195,1225254,17.549805,321.649994,50821757,2.350006
2/25/2021,859,6134649,-9.400024,6930.350098,1740066,22.600097,333.149994,64514912,-11.5
2/26/2021,806.400024,12073749,52.599976,6866.149902,2687534,64.200196,322.950012,91901339,10.199982
3/1/2021,819.450012,9223619,-13.049988,7015,1417600,-148.850098,328.299988,61190868,-5.349976
3/2/2021,860.049988,9706013,-40.599976,7214.100098,1395296,-199.100098,345.75,127708761,-17.450012
3/3/2021,852.049988,5028771,8,7124.700195,796258,89.399903,348.5,92006451,-2.75
3/4/2021,845.25,4574138,6.799988,7131.600098,906310,-6.899903,339.200012,59863169,9.299988
3/5/2021,840.400024,5179108,4.849976,7249,1821165,-117.399902,325.149994,86738909,14.050018
3/8/2021,851,3474579,-10.599976,7259.5,977572,-10.5,321.25,81925952,3.899994
3/9/2021,852,3536262,-1,7301.549805,678485,-42.049805,315.200012,74702208,6.049988
3/10/2021,863.799988,3971353,-11.799988,7272.100098,659270,29.449707,321.450012,58643853,-6.25
3/12/2021,855.799988,4012449,8,7096.200195,946720,175.899903,317.549988,48360842,3.900024
3/15/2021,844.400024,3069303,11.399964,7089.299805,700250,6.90039,318.549988,45081385,-1
3/16/2021,842.849976,2996797,1.550048,7150.299805,796357,-61,319.950012,39267404,-1.400024
3/17/2021,836.950012,2034583,5.899964,7064.649902,688581,85.649903,305.799988,47262481,14.150024
3/18/2021,845.650024,5033325,-8.700012,7113.75,984545,-49.100098,307,73731921,-1.200012
3/19/2021,850.299988,7538327,-4.649964,7113.549805,838756,0.200195,308.950012,109932681,-1.950012
3/22/2021,853.049988,2906300,-2.75,7101.25,533767,12.299805,303.049988,56385019,5.900024
3/23/2021,844.650024,3925212,8.399964,7186.25,757590,-85,307.399994,60240483,-4.350006
3/24/2021,811.400024,4066262,33.25,7066.200195,457147,120.049805,294.450012,61523819,12.949982
3/25/2021,791.700012,4501404,19.700012,6786.850098,1338767,279.350097,285.549988,84528317,8.900024
3/26/2021,799.349976,4170972,-7.649964,6784.450195,911299,2.399903,296.399994,80924011,-10.850006
3/30/2021,795,5670999,4.349976,6851.799805,1088817,-67.34961,297.049988,45257233,-0.649994
3/31/2021,795.25,3972382,-0.25,6859.200195,735382,-7.40039,301.799988,58569012,-4.75
4/1/2021,807.599976,5678798,-12.349976,6923.899902,660759,-64.699707,307.75,44088352,-5.950012
4/5/2021,774.450012,4176802,33.149964,6768.549805,668129,155.350097,305.049988,66178755,2.700012
4/6/2021,781.099976,2984229,-6.649964,6751.299805,628262,17.25,307.75,63031783,-2.700012
4/7/2021,796.299988,2271095,-15.200012,6865,598115,-113.700195,307.799988,39073986,-0.049988
4/8/2021,795.150024,3324494,1.149964,6826.850098,604553,38.149902,313.950012,62459774,-6.150024
4/9/2021,791.150024,2065092,4,6827.100098,641327,-0.25,318.200012,75462572,-4.25
4/12/2021,751.5,4628388,39.650024,6520.600098,1020746,306.5,286.549988,105342538,31.650024
4/13/2021,811.25,12501628,-59.75,6815.799805,995718,-295.199707,302.850006,116874853,-16.300018
4/15/2021,805.099976,5256004,6.150024,6644.25,1267365,171.549805,303.5,75262749,-0.649994
4/16/2021,821.650024,6915568,-16.550048,6648.100098,1000325,-3.850098,310,75330709,-6.5
4/19/2021,794.950012,4317341,26.700012,6511.75,772219,136.350098,301.399994,65791784,8.600006
4/20/2021,811.150024,4830957,-16.200012,6646.649902,914142,-134.899902,298.049988,56740291,3.350006
4/22/2021,799.700012,4576665,11.450012,6650.100098,667911,-3.450196,294.549988,61022978,3.5
4/23/2021,777.900024,4796085,21.799988,6676.100098,709306,-26,294,58158986,0.549988
4/26/2021,780.5,3528851,-2.599976,6638.899902,937344,37.200196,295.399994,30583139,-1.399994
4/27/2021,778.400024,3624649,2.099976,6568.75,1610651,70.149902,301.5,35040532,-6.100006
4/28/2021,782.099976,5214319,-3.699952,6573.799805,1406270,-5.049805,305.899994,44668126,-4.399994
4/29/2021,774.599976,3642323,7.5,6565.649902,757075,8.149903,301.899994,36647292,4
4/30/2021,752.549988,4466148,22.049988,6455.649902,849997,110,293.850006,36121668,8.049988
5/3/2021,752.950012,3749870,-0.400024,6597.850098,834923,-142.200196,293,35376618,0.850006
5/4/2021,741.150024,3820769,11.799988,6508.25,507170,89.600098,289.450012,38640006,3.549988
5/5/2021,747.549988,3102424,-6.399964,6590.100098,499160,-81.850098,291.5,29350536,-2.049988
5/6/2021,747.400024,3662506,0.149964,6666.649902,520125,-76.549804,301.25,45032502,-9.75
5/7/2021,767.400024,4833670,-20,6703.049805,605050,-36.399903,302.75,41591323,-1.5
5/10/2021,780.450012,2095644,-13.049988,6764,541534,-60.950195,314.850006,53260388,-12.100006
5/11/2021,776,2938331,4.450012,6736.649902,406046,27.350098,315.549988,58472304,-0.699982
5/12/2021,759.700012,3480378,16.299988,6817.549805,770204,-80.899903,326,111584920,-10.450012
5/14/2021,741.5,4984389,18.200012,6736.399902,647029,81.149903,312.25,81305325,13.75
5/17/2021,753.549988,3479938,-12.049988,6717.850098,995827,18.549804,321.100006,51162423,-8.850006
5/18/2021,797.700012,8634396,-44.150024,6811.100098,805827,-93.25,332.450012,86153088,-11.350006
5/19/2021,784.799988,4360320,12.900024,6775.899902,432774,35.200196,314.450012,119407026,18
5/20/2021,803.25,10092542,-18.450012,6737.850098,470476,38.049804,307.700012,54043899,6.75
5/21/2021,818.950012,5721630,-15.700012,6814.649902,434363,-76.799804,313.100006,40358753,-5.399994
5/24/2021,810,3495533,8.950012,6871.600098,1027484,-56.950196,311.850006,31963997,1.25
5/25/2021,811.25,5044078,-1.25,6911.799805,438736,-40.199707,315.25,37382263,-3.399994
5/26/2021,821.200012,3084558,-9.950012,7034.299805,691574,-122.5,315.5,28639717,-0.25
5/27/2021,828.599976,6902630,-7.399964,6968.899902,922091,65.399903,318.600006,49484106,-3.100006
5/28/2021,845.849976,11638455,-17.25,6970,393809,-1.100098,318.75,26618815,-0.149994
5/31/2021,807.950012,17596018,37.899964,7086.299805,718277,-116.299805,318.75,30917309,0
6/1/2021,806.299988,7230033,1.650024,7091.149902,642841,-4.850097,318.100006,32595728,0.649994
6/2/2021,806.200012,4244490,0.099976,7184.700195,598862,-93.550293,323,26323777,-4.899994
6/3/2021,802.049988,5001405,4.150024,7209.5,401590,-24.799805,325.649994,21408371,-2.649994
6/4/2021,804.599976,5084092,-2.549988,7214.700195,575591,-5.200195,334.950012,41278749,-9.300018
6/7/2021,803.849976,2994862,0.75,7275.649902,520482,-60.949707,345.5,64986814,-10.549988
6/8/2021,807.849976,2960405,-4,7336.75,538816,-61.100098,352.75,44104954,-7.25
6/9/2021,804.450012,4176767,3.399964,7239,443778,97.75,343.350006,59334814,9.399994
6/10/2021,806.950012,2264605,-2.5,7199.899902,278027,39.100098,344.75,24351860,-1.399994
6/11/2021,809,1783272,-2.049988,7223.799805,253689,-23.899903,350.75,36441967,-6
6/14/2021,807.450012,1598770,1.549988,7177.850098,322353,45.949707,355.950012,38482142,-5.200012
6/15/2021,808.599976,1640381,-1.149964,7166.25,207625,11.600098,352.700012,35526159,3.25
6/16/2021,806.150024,3863280,2.449952,7114.25,283007,52,349.350006,27550588,3.350006
6/17/2021,805.700012,1988175,0.450012,6969.350098,595255,144.899902,345.649994,29236974,3.700012
6/18/2021,781.549988,5793496,24.150024,6959.350098,797389,10,337.399994,49440514,8.25
6/21/2021,776.849976,3024852,4.700012,6899.899902,443795,59.450196,334.299988,29123887,3.100006
6/22/2021,775.200012,2925669,1.649964,7265.399902,1757310,-365.5,337.899994,26708459,-3.600006
6/23/2021,781.950012,2700327,-6.75,7432.700195,2227399,-167.300293,335.25,25741628,2.649994
6/24/2021,791.799988,3251137,-9.849976,7527.450195,1041762,-94.75,334.649994,15580223,0.600006
6/25/2021,794.25,1763201,-2.450012,7649,1216123,-121.549805,339.649994,22426352,-5
6/28/2021,793.5,1409432,0.75,7596.25,433364,52.75,342.799988,17843975,-3.149994
6/29/2021,781.599976,3167773,11.900024,7487.5,480219,108.75,341.549988,22462297,1.25
6/30/2021,777.700012,2393862,3.899964,7515.899902,729267,-28.399902,339.600006,18277841,1.949982
7/1/2021,779.450012,5697553,-1.75,7584.399902,584331,-68.5,344.25,27944816,-4.649994
7/2/2021,782.599976,1963778,-3.149964,7573.850098,434905,10.549804,344.899994,18304387,-0.649994
7/5/2021,791.75,1320469,-9.150024,7599.450195,484183,-25.600097,346.100006,18399524,-1.200012
7/6/2021,781.900024,1420179,9.849976,7514.950195,425103,84.5,316.899994,164083830,29.200012
7/7/2021,778.900024,3004815,3,7449.399902,395336,65.550293,317.100006,112183313,-0.200012
7/8/2021,776.25,2010027,2.650024,7401.200195,391940,48.199707,306.350006,87360324,10.75
7/9/2021,771.549988,1658120,4.700012,7425.700195,400686,-24.5,306.299988,48807214,0.050018
